,id,Region,Altitude,Productor,Price,Points,Quality,Precio_final,Calidad,Quality_map,Region_map,Productor_map
976,977,Sucumbios,1600,Teófilo Villanueva Riquelme S.L.,9.1,81.17,Bueno,10.693170130175245,1.0,1.0,1,9
977,978,Imbabura,1200,Inmobiliaria Calderon & Asociados S.L.N.E,5.95,81.17,Bueno,7.549777743182239,1.0,1.0,6,8
978,979,Manabí,1600,Comercializadora Múgica & Asociados S.Com.,9.24,81.17,Bueno,10.607776535802962,1.0,1.0,3,4
979,980,Manabí,1600,Fabián Santamaria Carlos S.L.L.,6.61,81.17,Bueno,7.969423827263696,1.0,1.0,3,7
980,981,Manabí,1200,Baquero & Asociados S.Coop.,8.28,81.17,Bueno,9.505737341998904,1.0,1.0,3,2
981,982,Zamora Chinchipe,1300,Comercializadora Múgica & Asociados S.Com.,5.78,81.17,Bueno,7.26851668662136,1.0,1.0,5,4
982,983,Imbabura,1500,Familia Serra S.L.,9.47,81.17,Bueno,11.341392824390711,1.0,1.0,6,6
983,984,Manabí,1300,Familia Serra S.L.,5.74,81.17,Bueno,7.426566042814216,1.0,1.0,3,6
984,985,Zamora Chinchipe,1400,Inmobiliaria Calderon & Asociados S.L.N.E,7.58,81.17,Bueno,8.984838606341729,1.0,1.0,5,8
985,986,Orellana,1300,Chelo Palomar Mancebo S.A.,5.7,81.17,Bueno,6.799152319059767,1.0,1.0,4,1
986,987,Manabí,1700,Goicoechea y Tapia S.L.,5.83,81.08,Bueno,7.986165525092709,1.0,1.0,3,0
987,988,El Oro,1500,Familia Soto S.A.,7.33,81.08,Bueno,8.467984357652055,1.0,1.0,0,3
988,989,Loja,1500,Fabián Santamaria Carlos S.L.L.,5.51,81.08,Bueno,6.907771480821353,1.0,1.0,2,7
989,990,Imbabura,1700,Hermanos Miranda S.C.P,8.9,81.08,Bueno,10.94921332695931,1.0,1.0,6,5
990,991,Loja,1600,Chelo Palomar Mancebo S.A.,8.03,81.08,Bueno,10.015284201123565,1.0,1.0,2,1
991,992,Orellana,1700,Familia Serra S.L.,9.15,81.08,Bueno,10.45418149566286,1.0,1.0,4,6
992,993,Zamora Chinchipe,1600,Hermanos Miranda S.C.P,5.67,81.08,Bueno,7.760350728781569,1.0,1.0,5,5
993,994,Sucumbios,1500,Chelo Palomar Mancebo S.A.,8.31,81.08,Bueno,9.974349221613542,1.0,1.0,1,1
994,995,Sucumbios,1300,Hermanos Miranda S.C.P,6.12,81.08,Bueno,7.848372315166099,1.0,1.0,1,5
995,996,Imbabura,1700,Familia Soto S.A.,9.14,81.08,Bueno,10.878780754177404,1.0,1.0,6,3
996,997,Sucumbios,1600,Goicoechea y Tapia S.L.,7.72,81.08,Bueno,9.033726167259928,1.0,1.0,1,0
997,998,Loja,1600,Familia Soto S.A.,7.98,81.08,Bueno,9.454049813512599,1.0,1.0,2,3
998,999,Loja,1600,Familia Serra S.L.,8.49,81.0,Bueno,9.687807668362078,1.0,1.0,2,6
999,1000,Zamora Chinchipe,1200,Fabián Santamaria Carlos S.L.L.,5.83,81.0,Bueno,7.454258298670556,1.0,1.0,5,7
1000,1001,Imbabura,1500,Baquero & Asociados S.Coop.,8.98,81.0,Bueno,10.904936529606218,1.0,1.0,6,2
1001,1002,Orellana,1600,Goicoechea y Tapia S.L.,6.74,81.0,Bueno,8.44257505134711,1.0,1.0,4,0
1002,1003,Sucumbios,1200,Goicoechea y Tapia S.L.,5.56,81.0,Bueno,7.014178686525284,1.0,1.0,1,0
1003,1004,Loja,1200,Comercializadora Múgica & Asociados S.Com.,8.51,81.0,Bueno,9.703167330596061,1.0,1.0,2,4
1004,1005,Manabí,1300,Familia Serra S.L.,9.46,81.0,Bueno,10.558250281665883,1.0,1.0,3,6
1005,1006,El Oro,1500,Familia Serra S.L.,8.69,81.0,Bueno,10.456867290956911,1.0,1.0,0,6
1006,1007,Orellana,1300,Baquero & Asociados S.Coop.,7.06,81.0,Bueno,8.676337068891756,1.0,1.0,4,2
1007,1008,El Oro,1300,Goicoechea y Tapia S.L.,8.94,81.0,Bueno,9.984775559207492,1.0,1.0,0,0
1008,1009,Loja,1300,Goicoechea y Tapia S.L.,8.97,81.0,Bueno,10.045323098947907,1.0,1.0,2,0
1009,1010,Sucumbios,1200,Hermanos Miranda S.C.P,9.57,81.0,Bueno,11.010236309351559,1.0,1.0,1,5
1010,1011,Loja,1200,Familia Serra S.L.,9.15,81.0,Bueno,10.188588427791268,1.0,1.0,2,6
1011,1012,Imbabura,1400,Hermanos Miranda S.C.P,8.71,81.0,Bueno,9.551946236384673,1.0,1.0,6,5
1012,1013,Orellana,1700,Familia Serra S.L.,5.12,81.0,Bueno,6.641319678270717,1.0,1.0,4,6
1013,1014,Loja,1400,Familia Serra S.L.,6.33,80.92,Bueno,8.16701744537819,1.0,1.0,2,6
1014,1015,Orellana,1500,Hermanos Miranda S.C.P,6.06,80.92,Bueno,7.94825566298933,1.0,1.0,4,5
1015,1016,El Oro,1400,Familia Soto S.A.,9.62,80.92,Bueno,10.477621050871411,1.0,1.0,0,3
1016,1017,Imbabura,1700,Comercializadora Múgica & Asociados S.Com.,9.17,80.92,Bueno,10.556449192206866,1.0,1.0,6,4
1017,1018,Imbabura,1600,Teófilo Villanueva Riquelme S.L.,9.64,80.92,Bueno,11.570634730196232,1.0,1.0,6,9
1018,1019,Imbabura,1600,Hermanos Miranda S.C.P,8.1,80.92,Bueno,9.564710022956538,1.0,1.0,6,5
1019,1020,Loja,1300,Comercializadora Múgica & Asociados S.Com.,9.36,80.92,Bueno,10.710010325884639,1.0,1.0,2,4
1020,1021,Loja,1300,Teófilo Villanueva Riquelme S.L.,8.19,80.92,Bueno,9.897409274764724,1.0,1.0,2,9
1021,1022,Zamora Chinchipe,1400,Teófilo Villanueva Riquelme S.L.,9.27,80.92,Bueno,10.428689911462458,1.0,1.0,5,9
1022,1023,Imbabura,1600,Inmobiliaria Calderon & Asociados S.L.N.E,9.72,80.92,Bueno,11.422049113987029,1.0,1.0,6,8
1023,1024,Orellana,1500,Teófilo Villanueva Riquelme S.L.,5.26,80.92,Bueno,6.582169982251518,1.0,1.0,4,9
1024,1025,Zamora Chinchipe,1400,Inmobiliaria Calderon & Asociados S.L.N.E,5.06,80.92,Bueno,6.70190529160399,1.0,1.0,5,8
1025,1026,Loja,1200,Familia Serra S.L.,9.32,80.92,Bueno,10.152278375240943,1.0,1.0,2,6
1026,1027,El Oro,1600,Baquero & Asociados S.Coop.,9.32,80.92,Bueno,10.528298347215435,1.0,1.0,0,2
1027,1028,Sucumbios,1200,Fabián Santamaria Carlos S.L.L.,5.61,80.92,Bueno,7.221660581441511,1.0,1.0,1,7
1028,1029,Sucumbios,1200,Hermanos Miranda S.C.P,9.01,80.92,Bueno,10.203247830276652,1.0,1.0,1,5
1029,1030,Imbabura,1700,Chelo Palomar Mancebo S.A.,5.99,80.92,Bueno,8.179294518679933,1.0,1.0,6,1
1030,1031,Imbabura,1200,Hermanos Miranda S.C.P,5.05,80.83,Bueno,6.117220791324285,1.0,1.0,6,5
1031,1032,Manabí,1500,Baquero & Asociados S.Coop.,5.14,80.83,Bueno,7.057718329078647,1.0,1.0,3,2
1032,1033,Manabí,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.03,80.83,Bueno,10.651052495702423,1.0,1.0,3,8
1033,1034,El Oro,1700,Inmobiliaria Calderon & Asociados S.L.N.E,7.94,80.83,Bueno,9.314706313194499,1.0,1.0,0,8
1034,1035,Imbabura,1600,Familia Soto S.A.,5.76,80.83,Bueno,7.534680515399634,1.0,1.0,6,3
1035,1036,Loja,1200,Goicoechea y Tapia S.L.,8.95,80.83,Bueno,9.677708856583042,1.0,1.0,2,0
1036,1037,Manabí,1300,Fabián Santamaria Carlos S.L.L.,7.88,80.83,Bueno,9.249875654851834,1.0,1.0,3,7
1037,1038,Manabí,1400,Hermanos Miranda S.C.P,9.85,80.75,Bueno,10.892384456475526,1.0,1.0,3,5
1038,1039,Zamora Chinchipe,1600,Inmobiliaria Calderon & Asociados S.L.N.E,8.0,80.75,Bueno,9.411369572447738,1.0,1.0,5,8
1039,1040,El Oro,1200,Baquero & Asociados S.Coop.,8.43,80.75,Bueno,9.839215494952347,1.0,1.0,0,2
1040,1041,Zamora Chinchipe,1500,Comercializadora Múgica & Asociados S.Com.,9.86,80.75,Bueno,11.370635105529182,1.0,1.0,5,4
1041,1042,Imbabura,1200,Goicoechea y Tapia S.L.,6.53,80.75,Bueno,8.19377992001585,1.0,1.0,6,0
1042,1043,Orellana,1600,Familia Soto S.A.,7.5,80.75,Bueno,9.590607360414431,1.0,1.0,4,3
1043,1044,Zamora Chinchipe,1500,Goicoechea y Tapia S.L.,5.1,80.75,Bueno,6.801446516609972,1.0,1.0,5,0
1044,1045,Orellana,1200,Goicoechea y Tapia S.L.,6.24,80.75,Bueno,7.280837848790703,1.0,1.0,4,0
1045,1046,Zamora Chinchipe,1300,Comercializadora Múgica & Asociados S.Com.,7.18,80.75,Bueno,8.742401887854758,1.0,1.0,5,4
1046,1047,Imbabura,1700,Fabián Santamaria Carlos S.L.L.,8.1,80.75,Bueno,9.989009389931985,1.0,1.0,6,7
1047,1048,Manabí,1500,Familia Soto S.A.,8.28,80.75,Bueno,10.031936576877476,1.0,1.0,3,3
1048,1049,Manabí,1400,Goicoechea y Tapia S.L.,8.64,80.75,Bueno,9.760929398388559,1.0,1.0,3,0
1049,1050,Zamora Chinchipe,1600,Familia Serra S.L.,9.08,80.67,Bueno,10.76177176921605,1.0,1.0,5,6
1050,1051,Manabí,1500,Chelo Palomar Mancebo S.A.,7.64,80.67,Bueno,8.800550131379623,1.0,1.0,3,1
1051,1052,Manabí,1600,Baquero & Asociados S.Coop.,9.51,80.67,Bueno,11.381357283022146,1.0,1.0,3,2
1052,1053,Loja,1600,Familia Serra S.L.,8.21,80.67,Bueno,9.476404610578262,1.0,1.0,2,6
1053,1054,Zamora Chinchipe,1200,Fabián Santamaria Carlos S.L.L.,5.4,80.67,Bueno,6.70391834739512,1.0,1.0,5,7
1054,1055,Imbabura,1700,Baquero & Asociados S.Coop.,9.6,80.67,Bueno,11.293153657504263,1.0,1.0,6,2
1055,1056,Imbabura,1300,Inmobiliaria Calderon & Asociados S.L.N.E,9.41,80.67,Bueno,11.039460899296255,1.0,1.0,6,8
1056,1057,Loja,1700,Hermanos Miranda S.C.P,7.49,80.67,Bueno,9.103174446512382,1.0,1.0,2,5
1057,1058,Imbabura,1300,Comercializadora Múgica & Asociados S.Com.,6.17,80.67,Bueno,7.593437385317095,1.0,1.0,6,4
1058,1059,Zamora Chinchipe,1400,Comercializadora Múgica & Asociados S.Com.,9.64,80.67,Bueno,11.254918642255323,1.0,1.0,5,4
1059,1060,Imbabura,1300,Teófilo Villanueva Riquelme S.L.,5.45,80.67,Bueno,7.161357594841284,1.0,1.0,6,9
1060,1061,Orellana,1200,Inmobiliaria Calderon & Asociados S.L.N.E,7.34,80.58,Bueno,8.499019774711945,1.0,1.0,4,8
1061,1062,El Oro,1300,Baquero & Asociados S.Coop.,6.94,80.58,Bueno,8.29066911073028,1.0,1.0,0,2
1062,1063,Zamora Chinchipe,1700,Hermanos Miranda S.C.P,8.23,80.58,Bueno,9.69629267794092,1.0,1.0,5,5
1063,1064,Sucumbios,1600,Chelo Palomar Mancebo S.A.,6.41,80.58,Bueno,8.12803362427439,1.0,1.0,1,1
1064,1065,Imbabura,1600,Goicoechea y Tapia S.L.,7.45,80.58,Bueno,9.185644008948266,1.0,1.0,6,0
1065,1066,Sucumbios,1400,Hermanos Miranda S.C.P,9.14,80.58,Bueno,10.95901736115683,1.0,1.0,1,5
1066,1067,Zamora Chinchipe,1600,Fabián Santamaria Carlos S.L.L.,5.99,80.58,Bueno,7.899837816760424,1.0,1.0,5,7
1067,1068,Manabí,1300,Fabián Santamaria Carlos S.L.L.,6.27,80.58,Bueno,7.341385826598154,1.0,1.0,3,7
1068,1069,Imbabura,1700,Baquero & Asociados S.Coop.,7.54,80.5,Bueno,9.397965995455458,1.0,1.0,6,2
1069,1070,Loja,1600,Familia Serra S.L.,7.63,80.5,Bueno,9.460736172121928,1.0,1.0,2,6
1070,1071,Manabí,1600,Teófilo Villanueva Riquelme S.L.,7.52,80.5,Bueno,9.385229639531971,1.0,1.0,3,9
1071,1072,Manabí,1400,Comercializadora Múgica & Asociados S.Com.,7.57,80.5,Bueno,9.18871156745795,1.0,1.0,3,4
1072,1073,Loja,1500,Comercializadora Múgica & Asociados S.Com.,7.74,80.5,Bueno,9.527987255378605,1.0,1.0,2,4
1073,1074,Zamora Chinchipe,1400,Fabián Santamaria Carlos S.L.L.,5.99,80.5,Bueno,7.473646794582806,1.0,1.0,5,7
1074,1075,Zamora Chinchipe,1600,Teófilo Villanueva Riquelme S.L.,9.94,80.5,Bueno,11.798801114389182,1.0,1.0,5,9
1075,1076,Orellana,1300,Inmobiliaria Calderon & Asociados S.L.N.E,7.33,80.5,Bueno,9.114006417887968,1.0,1.0,4,8
1076,1077,Loja,1300,Baquero & Asociados S.Coop.,6.31,80.5,Bueno,7.473456959454481,1.0,1.0,2,2
1077,1078,Manabí,1300,Hermanos Miranda S.C.P,5.78,80.5,Bueno,7.541067443016267,1.0,1.0,3,5
1078,1079,Loja,1600,Teófilo Villanueva Riquelme S.L.,8.93,80.5,Bueno,10.33567706783912,1.0,1.0,2,9
1079,1080,Zamora Chinchipe,1300,Chelo Palomar Mancebo S.A.,8.85,80.42,Bueno,9.710011608508665,1.0,1.0,5,1
1080,1081,El Oro,1300,Comercializadora Múgica & Asociados S.Com.,9.64,80.42,Bueno,11.084497481014735,1.0,1.0,0,4
1081,1082,Zamora Chinchipe,1200,Teófilo Villanueva Riquelme S.L.,6.93,80.42,Bueno,8.089596986712264,1.0,1.0,5,9
1082,1083,Zamora Chinchipe,1600,Goicoechea y Tapia S.L.,8.28,80.42,Bueno,10.195110973254632,1.0,1.0,5,0
1083,1084,Loja,1200,Hermanos Miranda S.C.P,6.69,80.42,Bueno,8.088076000482744,1.0,1.0,2,5
1084,1085,Orellana,1700,Familia Soto S.A.,7.28,80.42,Bueno,8.911205545819955,1.0,1.0,4,3
1085,1086,Manabí,1200,Familia Serra S.L.,7.14,80.42,Bueno,8.62004817145547,1.0,1.0,3,6
1086,1087,Orellana,1300,Baquero & Asociados S.Coop.,5.57,80.33,Bueno,7.230919519436777,1.0,1.0,4,2
1087,1088,Orellana,1200,Baquero & Asociados S.Coop.,7.65,80.33,Bueno,9.2852117083179,1.0,1.0,4,2
1088,1089,Sucumbios,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.47,80.33,Bueno,7.49637847346753,1.0,1.0,1,8
1089,1090,Imbabura,1200,Fabián Santamaria Carlos S.L.L.,7.63,80.33,Bueno,8.487537968261273,1.0,1.0,6,7
1090,1091,Zamora Chinchipe,1300,Chelo Palomar Mancebo S.A.,8.56,80.33,Bueno,10.305163250783608,1.0,1.0,5,1
1091,1092,Manabí,1300,Baquero & Asociados S.Coop.,6.0,80.33,Bueno,7.521080897732805,1.0,1.0,3,2
1092,1093,Zamora Chinchipe,1500,Inmobiliaria Calderon & Asociados S.L.N.E,7.75,80.33,Bueno,9.246941741063136,1.0,1.0,5,8
1093,1094,Imbabura,1700,Inmobiliaria Calderon & Asociados S.L.N.E,5.76,80.33,Bueno,7.689553085641996,1.0,1.0,6,8
1094,1095,Zamora Chinchipe,1700,Hermanos Miranda S.C.P,9.64,80.25,Bueno,11.574530499972697,1.0,1.0,5,5
1095,1096,Manabí,1700,Teófilo Villanueva Riquelme S.L.,5.61,80.25,Bueno,7.453003195074868,1.0,1.0,3,9
1096,1097,El Oro,1300,Fabián Santamaria Carlos S.L.L.,5.79,80.25,Bueno,7.323435895137889,1.0,1.0,0,7
1097,1098,Orellana,1600,Teófilo Villanueva Riquelme S.L.,7.47,80.25,Bueno,8.63989784023055,1.0,1.0,4,9
1098,1099,El Oro,1500,Familia Soto S.A.,6.58,80.25,Bueno,8.376622579752105,1.0,1.0,0,3
1099,1100,Sucumbios,1400,Goicoechea y Tapia S.L.,9.93,80.25,Bueno,11.800309259903813,1.0,1.0,1,0
1100,1101,El Oro,1300,Goicoechea y Tapia S.L.,5.49,80.25,Bueno,6.594208681197107,1.0,1.0,0,0
1101,1102,Manabí,1700,Familia Serra S.L.,5.05,80.25,Bueno,6.555786044286889,1.0,1.0,3,6
1102,1103,Loja,1600,Chelo Palomar Mancebo S.A.,5.98,80.25,Bueno,7.386789184765754,1.0,1.0,2,1
1103,1104,El Oro,1300,Hermanos Miranda S.C.P,9.62,80.25,Bueno,10.818443241345697,1.0,1.0,0,5
1104,1105,Loja,1500,Inmobiliaria Calderon & Asociados S.L.N.E,7.56,80.25,Bueno,9.07838276225238,1.0,1.0,2,8
1105,1106,Orellana,1300,Inmobiliaria Calderon & Asociados S.L.N.E,7.31,80.17,Bueno,8.367243300446535,1.0,1.0,4,8
1106,1107,Sucumbios,1400,Comercializadora Múgica & Asociados S.Com.,6.93,80.17,Bueno,8.029444126593221,1.0,1.0,1,4
1107,1108,Manabí,1500,Baquero & Asociados S.Coop.,9.19,80.17,Bueno,10.617001673072448,1.0,1.0,3,2
1108,1109,Sucumbios,1600,Teófilo Villanueva Riquelme S.L.,9.41,80.17,Bueno,10.703947369498346,1.0,1.0,1,9
1109,1110,Manabí,1500,Baquero & Asociados S.Coop.,9.4,80.17,Bueno,11.051784937490886,1.0,1.0,3,2
1110,1111,Manabí,1700,Hermanos Miranda S.C.P,9.67,80.17,Bueno,10.954960050674021,1.0,1.0,3,5
1111,1112,Loja,1500,Fabián Santamaria Carlos S.L.L.,9.69,80.17,Bueno,11.575197480292555,1.0,1.0,2,7
1112,1113,Imbabura,1400,Baquero & Asociados S.Coop.,8.96,80.17,Bueno,9.992874355043016,1.0,1.0,6,2
1113,1114,Manabí,1300,Inmobiliaria Calderon & Asociados S.L.N.E,9.13,80.17,Bueno,10.263362651558271,1.0,1.0,3,8
1114,1115,Zamora Chinchipe,1700,Hermanos Miranda S.C.P,6.19,80.08,Bueno,8.02267279946252,1.0,1.0,5,5
1115,1116,Manabí,1500,Chelo Palomar Mancebo S.A.,9.77,80.08,Bueno,11.067128617133374,1.0,1.0,3,1
1116,1117,Sucumbios,1500,Familia Serra S.L.,9.74,80.08,Bueno,11.444450345980217,1.0,1.0,1,6
1117,1118,Zamora Chinchipe,1700,Chelo Palomar Mancebo S.A.,5.02,80.08,Bueno,7.205653652189368,1.0,1.0,5,1
1118,1119,El Oro,1200,Comercializadora Múgica & Asociados S.Com.,9.55,80.08,Bueno,10.393216908219134,1.0,1.0,0,4
1119,1120,Loja,1500,Goicoechea y Tapia S.L.,6.28,80.08,Bueno,8.041795704322437,1.0,1.0,2,0
1120,1121,El Oro,1300,Comercializadora Múgica & Asociados S.Com.,8.22,80.08,Bueno,9.040674487552936,1.0,1.0,0,4
1121,1122,Sucumbios,1700,Hermanos Miranda S.C.P,9.02,80.08,Bueno,10.656628851655118,1.0,1.0,1,5
1122,1123,Loja,1500,Baquero & Asociados S.Coop.,9.85,80.0,Bueno,11.006172505768784,1.0,1.0,2,2
1123,1124,El Oro,1600,Baquero & Asociados S.Coop.,7.52,80.0,Bueno,9.400771195492034,1.0,1.0,0,2
1124,1125,Imbabura,1500,Familia Soto S.A.,6.92,80.0,Bueno,8.459864026547688,1.0,1.0,6,3
1125,1126,Imbabura,1600,Teófilo Villanueva Riquelme S.L.,7.54,80.0,Bueno,9.278537300469711,1.0,1.0,6,9
1126,1127,Orellana,1700,Fabián Santamaria Carlos S.L.L.,8.94,80.0,Bueno,10.718009089330593,1.0,1.0,4,7
1127,1128,El Oro,1400,Hermanos Miranda S.C.P,7.45,80.0,Bueno,8.993358022103033,1.0,1.0,0,5
1128,1129,Zamora Chinchipe,1500,Hermanos Miranda S.C.P,9.86,80.0,Bueno,11.371396913876826,1.0,1.0,5,5
1129,1130,Imbabura,1300,Goicoechea y Tapia S.L.,6.34,80.0,Bueno,7.454844497341397,1.0,1.0,6,0
1130,1131,Sucumbios,1400,Chelo Palomar Mancebo S.A.,8.75,79.92,Comercial,9.5097367668479,0.5,0.5,1,1
1131,1132,El Oro,1400,Familia Serra S.L.,6.03,79.92,Comercial,7.496582973614975,0.5,0.5,0,6
1132,1133,Sucumbios,1300,Baquero & Asociados S.Coop.,9.43,79.92,Comercial,10.878805681255377,0.5,0.5,1,2
1133,1134,El Oro,1400,Inmobiliaria Calderon & Asociados S.L.N.E,9.77,79.92,Comercial,10.416212446334876,0.5,0.5,0,8
1134,1135,Imbabura,1300,Teófilo Villanueva Riquelme S.L.,5.84,79.92,Comercial,7.105238565607535,0.5,0.5,6,9
1135,1136,Zamora Chinchipe,1200,Teófilo Villanueva Riquelme S.L.,5.14,79.92,Comercial,6.141009745720685,0.5,0.5,5,9
1136,1137,Loja,1200,Familia Serra S.L.,7.4,79.92,Comercial,8.638941553330652,0.5,0.5,2,6
1137,1138,Imbabura,1700,Inmobiliaria Calderon & Asociados S.L.N.E,6.85,79.92,Comercial,8.524063569886533,0.5,0.5,6,8
1138,1139,El Oro,1500,Familia Soto S.A.,6.19,79.92,Comercial,7.402046116253833,0.5,0.5,0,3
1139,1140,Manabí,1700,Teófilo Villanueva Riquelme S.L.,7.77,79.83,Comercial,9.556041645043903,0.5,0.5,3,9
1140,1141,Loja,1600,Goicoechea y Tapia S.L.,6.06,79.83,Comercial,7.28763052889025,0.5,0.5,2,0
1141,1142,Imbabura,1600,Familia Soto S.A.,7.75,79.83,Comercial,9.28205729993293,0.5,0.5,6,3
1142,1143,Imbabura,1400,Baquero & Asociados S.Coop.,8.67,79.83,Comercial,9.787522496892795,0.5,0.5,6,2
1143,1144,Manabí,1300,Goicoechea y Tapia S.L.,8.25,79.83,Comercial,9.674503873127739,0.5,0.5,3,0
1144,1145,Orellana,1600,Goicoechea y Tapia S.L.,7.67,79.75,Comercial,8.633220529281498,0.5,0.5,4,0
1145,1146,El Oro,1700,Baquero & Asociados S.Coop.,6.69,79.75,Comercial,8.650737495875834,0.5,0.5,0,2
1146,1147,El Oro,1400,Familia Serra S.L.,7.11,79.75,Comercial,8.632734487942404,0.5,0.5,0,6
1147,1148,Zamora Chinchipe,1600,Baquero & Asociados S.Coop.,9.64,79.75,Comercial,10.873465077191053,0.5,0.5,5,2
1148,1149,Imbabura,1300,Chelo Palomar Mancebo S.A.,6.82,79.75,Comercial,8.082032590046461,0.5,0.5,6,1
1149,1150,Orellana,1300,Familia Soto S.A.,9.31,79.75,Comercial,10.448656566855192,0.5,0.5,4,3
1150,1151,Imbabura,1500,Inmobiliaria Calderon & Asociados S.L.N.E,9.22,79.75,Comercial,10.701723458540089,0.5,0.5,6,8
1151,1152,El Oro,1400,Fabián Santamaria Carlos S.L.L.,5.28,79.75,Comercial,6.794741484955775,0.5,0.5,0,7
1152,1153,Orellana,1200,Baquero & Asociados S.Coop.,8.78,79.75,Comercial,9.854075621015195,0.5,0.5,4,2
1153,1154,El Oro,1300,Inmobiliaria Calderon & Asociados S.L.N.E,7.3,79.75,Comercial,8.836883736366005,0.5,0.5,0,8
1154,1155,Loja,1300,Comercializadora Múgica & Asociados S.Com.,7.43,79.75,Comercial,8.282600587357495,0.5,0.5,2,4
1155,1156,El Oro,1400,Familia Soto S.A.,9.2,79.75,Comercial,10.322201709561877,0.5,0.5,0,3
1156,1157,Orellana,1400,Familia Serra S.L.,7.62,79.75,Comercial,8.744830468678892,0.5,0.5,4,6
1157,1158,Imbabura,1400,Baquero & Asociados S.Coop.,7.73,79.67,Comercial,9.081678399843963,0.5,0.5,6,2
1158,1159,Loja,1500,Familia Soto S.A.,9.0,79.67,Comercial,10.703698060230595,0.5,0.5,2,3
1159,1160,Imbabura,1700,Inmobiliaria Calderon & Asociados S.L.N.E,6.32,79.67,Comercial,7.777000060056689,0.5,0.5,6,8
1160,1161,Zamora Chinchipe,1200,Comercializadora Múgica & Asociados S.Com.,9.58,79.67,Comercial,11.001293100028485,0.5,0.5,5,4
1161,1162,El Oro,1200,Baquero & Asociados S.Coop.,9.47,79.67,Comercial,10.34052833567285,0.5,0.5,0,2
1162,1163,Imbabura,1200,Hermanos Miranda S.C.P,7.95,79.67,Comercial,8.636970005938341,0.5,0.5,6,5
1163,1164,Sucumbios,1400,Teófilo Villanueva Riquelme S.L.,7.22,79.67,Comercial,8.888385341432997,0.5,0.5,1,9
1164,1165,El Oro,1500,Comercializadora Múgica & Asociados S.Com.,6.76,79.67,Comercial,8.444829577650415,0.5,0.5,0,4
1165,1166,Sucumbios,1400,Inmobiliaria Calderon & Asociados S.L.N.E,7.35,79.58,Comercial,8.519943489314306,0.5,0.5,1,8
1166,1167,Loja,1500,Comercializadora Múgica & Asociados S.Com.,9.8,79.58,Comercial,10.503190643303528,0.5,0.5,2,4
1167,1168,Manabí,1500,Teófilo Villanueva Riquelme S.L.,5.54,79.58,Comercial,6.896289395967775,0.5,0.5,3,9
1168,1169,Manabí,1500,Chelo Palomar Mancebo S.A.,6.67,79.58,Comercial,7.6954773855734935,0.5,0.5,3,1
1169,1170,Orellana,1200,Familia Serra S.L.,9.72,79.5,Comercial,11.183817916547369,0.5,0.5,4,6
1170,1171,Sucumbios,1400,Baquero & Asociados S.Coop.,8.63,79.5,Comercial,9.540886994004318,0.5,0.5,1,2
1171,1172,Zamora Chinchipe,1200,Hermanos Miranda S.C.P,8.14,79.5,Comercial,8.718352016828623,0.5,0.5,5,5
1172,1173,Sucumbios,1200,Fabián Santamaria Carlos S.L.L.,6.71,79.5,Comercial,7.606648668108867,0.5,0.5,1,7
1173,1174,Manabí,1200,Chelo Palomar Mancebo S.A.,6.02,79.5,Comercial,6.996536875634611,0.5,0.5,3,1
1174,1175,Zamora Chinchipe,1700,Comercializadora Múgica & Asociados S.Com.,8.14,79.42,Comercial,9.776166987747322,0.5,0.5,5,4
1175,1176,El Oro,1200,Baquero & Asociados S.Coop.,8.37,79.42,Comercial,8.996726862522348,0.5,0.5,0,2
1176,1177,Zamora Chinchipe,1600,Chelo Palomar Mancebo S.A.,5.66,79.42,Comercial,7.163323382642338,0.5,0.5,5,1
1177,1178,Orellana,1300,Familia Soto S.A.,6.89,79.33,Comercial,8.436674858447617,0.5,0.5,4,3
1178,1179,El Oro,1500,Hermanos Miranda S.C.P,6.99,79.33,Comercial,8.691735717955678,0.5,0.5,0,5
1179,1180,Manabí,1600,Fabián Santamaria Carlos S.L.L.,9.08,79.33,Comercial,10.310964364628534,0.5,0.5,3,7
1180,1181,Sucumbios,1200,Goicoechea y Tapia S.L.,8.64,79.33,Comercial,9.59397827625304,0.5,0.5,1,0
1181,1182,Sucumbios,1500,Inmobiliaria Calderon & Asociados S.L.N.E,6.07,79.33,Comercial,7.522318168454538,0.5,0.5,1,8
1182,1183,Orellana,1500,Hermanos Miranda S.C.P,9.18,79.25,Comercial,10.93419802539046,0.5,0.5,4,5
1183,1184,Sucumbios,1600,Comercializadora Múgica & Asociados S.Com.,6.71,79.25,Comercial,8.407990388341867,0.5,0.5,1,4
1184,1185,Zamora Chinchipe,1500,Hermanos Miranda S.C.P,7.57,79.17,Comercial,8.96094535760342,0.5,0.5,5,5
1185,1186,Manabí,1600,Chelo Palomar Mancebo S.A.,5.72,79.17,Comercial,7.329090424474702,0.5,0.5,3,1
1186,1187,El Oro,1200,Baquero & Asociados S.Coop.,6.36,79.17,Comercial,7.682727865958305,0.5,0.5,0,2
1187,1188,Sucumbios,1200,Comercializadora Múgica & Asociados S.Com.,6.78,79.17,Comercial,8.134038697789949,0.5,0.5,1,4
1188,1189,Orellana,1300,Familia Serra S.L.,7.26,79.17,Comercial,8.412929384046242,0.5,0.5,4,6
